"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
43, 3.359375000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523229e+00, 0.000000000000000e+00, 1.799427539695525e+08, 4.306075512689022e-01
44, 3.437500000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523213e+00, 0.000000000000000e+00, 1.799427539695517e+08, 4.306075512689009e-01
45, 3.515625000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369337e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178589e+01, 1.000000000000000e+01, 3.401651312523239e+00, 0.000000000000000e+00, 1.799427539695528e+08, 4.306075512689028e-01
46, 3.593750000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523229e+00, 0.000000000000000e+00, 1.799427539695525e+08, 4.306075512689022e-01
47, 3.671875000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369331e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178597e+01, 1.000000000000000e+01, 3.401651312523216e+00, 0.000000000000000e+00, 1.799427539695518e+08, 4.306075512689010e-01
48, 3.750000000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369334e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178591e+01, 1.000000000000000e+01, 3.401651312523229e+00, 0.000000000000000e+00, 1.799427539695524e+08, 4.306075512689020e-01
49, 3.828125000000000e-01, 0.000000000000000e+00, 1.312348425007673e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369334e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178591e+01, 1.000000000000000e+01, 3.401651312523231e+00, 0.000000000000000e+00, 1.799427539695523e+08, 4.306075512689021e-01
50, 3.906250000000000e-01, 0.000000000000000e+00, 1.312348425007674e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369335e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178590e+01, 1.000000000000000e+01, 3.401651312523258e+00, 0.000000000000000e+00, 1.799427539695537e+08, 4.306075512689042e-01
51, 3.984375000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342331e+06, 4.185168041369324e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178606e+01, 1.000000000000000e+01, 3.401651312523207e+00, 0.000000000000000e+00, 1.799427539695516e+08, 4.306075512689006e-01
52, 4.062500000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369332e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523224e+00, 0.000000000000000e+00, 1.799427539695522e+08, 4.306075512689017e-01
53, 4.140625000000000e-01, 0.000000000000000e+00, 1.312348425007674e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369335e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178590e+01, 1.000000000000000e+01, 3.401651312523252e+00, 0.000000000000000e+00, 1.799427539695537e+08, 4.306075512689038e-01
54, 4.218750000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342331e+06, 4.185168041369324e+05, 1.111173432696689e+02, 0.000000000000000e+00, -8.135806179178607e+01, 1.000000000000000e+01, 3.401651312523202e+00, 0.000000000000000e+00, 1.799427539695515e+08, 4.306075512689003e-01
55, 4.296875000000000e-01, 0.000000000000000e+00, 1.312348425007672e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342333e+06, 4.185168041369332e+05, 1.111173432696692e+02, 0.000000000000000e+00, -8.135806179178596e+01, 1.000000000000000e+01, 3.401651312523224e+00, 0.000000000000000e+00, 1.799427539695523e+08, 4.306075512689017e-01
56, 4.375000000000000e-01, 0.000000000000000e+00, 1.312348425007674e+01, 0.000000000000000e+00, 0.000000000000000e+00, 1.046292010342334e+06, 4.185168041369334e+05, 1.111173432696690e+02, 0.000000000000000e+00, -8.135806179178591e+01, 1.000000000000000e+01, 3.401651312523251e+00, 0.000000000000000e+00, 1.799427539695537e+08, 4.306075512689037e-01
