Y_1,X_1,Y_2,X_2,Y_3,X_3,Y_4,X_4,Y_5,X_5,Y_6,X_6,Y_7,X_7
-0.2677361369,0.9802606702,-0.28106457,0.9805096984,-0.3148735166,0.9829929471,-0.3546689749,0.9872847795,-0.4308714867,0.9926737547,-0.5036140084,0.9952263236,-0.6534219384,0.9975188971
-0.2586635351,0.9795812964,-0.2716049254,0.9798657298,-0.304711014,0.9825912118,-0.3438412547,0.9871129394,-0.4188900888,0.9926452637,-0.4905834794,0.9952274561,-0.6382964849,0.9975299835
-0.2499000579,0.9788938165,-0.2624689341,0.9792157412,-0.2948925793,0.9821940064,-0.3333717287,0.9869474173,-0.407286346,0.9926192164,-0.4779458642,0.9952295423,-0.6235913634,0.9975409508
-0.2414351106,0.9781987667,-0.2536454499,0.9785602093,-0.2854062617,0.9818018675,-0.3232479692,0.9867879748,-0.396047473,0.9925957322,-0.4656881392,0.9952327013,-0.6092933416,0.9975521564
-0.2332584411,0.977496624,-0.2451236248,0.9778997898,-0.276240468,0.981415391,-0.3134580553,0.9866353273,-0.3851610422,0.9925743341,-0.453797698,0.9952367544,-0.5953894258,0.9975631833
-0.2253601849,0.976788044,-0.2368929982,0.9772350192,-0.2673840523,0.9810351729,-0.3039904237,0.9864889979,-0.3746151924,0.9925552011,-0.4422624707,0.9952414036,-0.5818673968,0.9975742698
-0.2177307606,0.9760733843,-0.228943482,0.9765663147,-0.2588262856,0.9806614518,-0.2948339581,0.986348927,-0.3643983901,0.9925383329,-0.4310706854,0.9952468276,-0.5687150955,0.997585237
-0.2103609294,0.9753531814,-0.2212653309,0.9758944511,-0.2505567372,0.9802949429,-0.2859778702,0.9862152338,-0.3544994891,0.992523551,-0.4202109873,0.9952530265,-0.5559209585,0.9975962043
-0.2032417506,0.974627912,-0.2138490975,0.9752197862,-0.2425653636,0.9799359441,-0.2774118185,0.9860875607,-0.3449077606,0.9925107956,-0.4096724689,0.9952596426,-0.5434738398,0.9976071119
-0.1963646263,0.973897934,-0.206685707,0.974543035,-0.2348424792,0.9795848727,-0.2691257596,0.9859665036,-0.3356128633,0.9924995899,-0.3994444907,0.9952670932,-0.5313628316,0.9976178408
-0.1897211969,0.9731638432,-0.1997663677,0.973864615,-0.2273787409,0.9792420864,-0.2611100376,0.9858512282,-0.3266047537,0.9924900532,-0.38951689,0.995274663,-0.519577384,0.997628808
