"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,          66,       -6.71698673,      -3.130162401,      -3.944529451,       -1.19511537,      -2.759905068,       2.778863861,    0.003424402394,     0.02479011839,                 0,                 0,                 0,      0.0124957326,    0.003424402394,     0.02479011839,                 0,       7.239253903
          0,           0,          67,      -6.692912244,      -3.130857259,      -3.930860371,      -1.175933279,      -2.766602056,       2.791430707,    0.003415237907,     0.02480707365,                 0,                 0,                 0,     0.01250692879,    0.003415237907,     0.02480707365,                 0,       7.263644386
          0,           0,          68,      -6.682700511,      -3.131607199,      -3.922759191,      -1.168226863,      -2.773269678,       2.803437343,     0.00340888911,     0.02482509271,                 0,                 0,                 0,     0.01251894765,     0.00340888911,     0.02482509271,                 0,       7.282458275
          0,           0,          69,      -6.688232904,      -3.132410406,      -3.921112058,      -1.174183565,      -2.779181376,       2.814750841,    0.003405219589,     0.02484412205,                 0,                 0,                 0,     0.01253176622,    0.003405219589,     0.02484412205,                 0,       7.295894259
          0,           0,          70,      -6.704338238,      -3.133254395,       -3.92338498,      -1.189546901,       -2.78389698,       2.825238133,    0.003404093372,     0.02486410276,                 0,                 0,                 0,     0.01254535765,    0.003404093372,     0.02486410276,                 0,        7.30417766
          0,           0,          71,      -6.722272256,      -3.134087129,      -3.926002876,      -1.206766662,      -2.787222956,       2.834746671,    0.003405378124,     0.02488500891,                 0,                 0,                 0,     0.01255972755,    0.003405378124,     0.02488500891,                 0,       7.307561159
          0,           0,          72,      -6.732574121,      -3.134913393,      -3.926379817,      -1.217526292,      -2.790047258,       2.843077581,    0.003408945827,     0.02490684862,                 0,                 0,                 0,     0.01257489341,    0.003408945827,     0.02490684862,                 0,       7.306319866
          0,           0,          73,      -6.734286212,      -3.135794277,      -3.924403881,      -1.220928104,      -2.794174442,       2.850176349,    0.003414667229,     0.02492967327,                 0,                 0,                 0,     0.01259089252,    0.003414667229,     0.02492967327,                 0,       7.300762153
          0,           0,          74,      -6.733275191,      -3.136814855,      -3.922376035,      -1.221957655,      -2.800098104,       2.856191868,    0.003422416775,     0.02495354307,                 0,                 0,                 0,     0.01260778189,    0.003422416775,     0.02495354307,                 0,       7.291205226
          0,           0,          75,      -6.732319484,      -3.137963133,      -3.921491477,      -1.222907552,      -2.806459297,       2.861241968,    0.003432074918,     0.02497855319,                 0,                 0,                 0,     0.01262564301,    0.003432074918,     0.02497855319,                 0,        7.27797434
          0,           0,          76,      -6.731830853,      -3.139287066,      -3.921075229,      -1.224200361,      -2.813190071,       2.865324742,    0.003443519807,     0.02500482782,                 0,                 0,                 0,     0.01264456684,    0.003443519807,     0.02500482782,                 0,       7.261415419
