"x","y","mut"
  0.7500000,      0.8807322    ,  6.1521581E-03
  0.7500000,      0.8976567    ,  6.1517926E-03
  0.7500000,      0.9149261    ,  6.1514601E-03
  0.7500000,      0.9325472    ,  6.1511584E-03
  0.7500000,      0.9505273    ,  6.1508850E-03
  0.7500000,      0.9688737    ,  6.1506378E-03
  0.7500000,      0.9875938    ,  6.1504142E-03
  0.7500000,       1.006696    ,  6.1502121E-03
  0.7500000,       1.026186    ,  6.1500305E-03
  0.7500000,       1.046074    ,  6.1498666E-03
  0.7500000,       1.066367    ,  6.1497199E-03
  0.7500000,       1.087074    ,  6.1495882E-03
  0.7500000,       1.108202    ,  6.1494699E-03
  0.7500000,       1.129761    ,  6.1493646E-03
  0.7500000,       1.151758    ,  6.1492706E-03
  0.7500000,       1.174205    ,  6.1491868E-03
  0.7500000,       1.197108    ,  6.1491122E-03
  0.7500000,       1.220478    ,  6.1490471E-03
  0.7500000,       1.244324    ,  6.1489893E-03
  0.7500000,       1.268656    ,  6.1489390E-03
  0.7500000,       1.293484    ,  6.1488943E-03
  0.7500000,       1.318817    ,  6.1488561E-03
  0.7500000,       1.344667    ,  6.1488226E-03
  0.7500000,       1.371043    ,  6.1487947E-03
  0.7500000,       1.397956    ,  6.1487705E-03
  0.7500000,       1.425418    ,  6.1487500E-03
  0.7500000,       1.453440    ,  6.1487332E-03
  0.7500000,       1.482032    ,  6.1487192E-03
  0.7500000,       1.511207    ,  6.1487081E-03
  0.7500000,       1.540976    ,  6.1486997E-03
  0.7500000,       1.571352    ,  6.1486932E-03
  0.7500000,       1.602346    ,  6.1486885E-03
  0.7500000,       1.633972    ,  6.1486862E-03
  0.7500000,       1.666242    ,  6.1486848E-03
  0.7500000,       1.699170    ,  6.1486848E-03
  0.7500000,       1.732768    ,  6.1486866E-03
  0.7500000,       1.767051    ,  6.1486885E-03
  0.7500000,       1.802033    ,  6.1486922E-03
  0.7500000,       1.837727    ,  6.1486959E-03
  0.7500000,       1.874148    ,  6.1487006E-03
  0.7500000,       1.911311    ,  6.1487062E-03
  0.7500000,       1.949232    ,  6.1487122E-03
  0.7500000,       1.987925    ,  6.1487183E-03
  0.7500000,       2.027406    ,  6.1487248E-03
  0.7500000,       2.067692    ,  6.1487323E-03
  0.7500000,       2.108798    ,  6.1487388E-03
  0.7500000,       2.150742    ,  6.1487462E-03
  0.7500000,       2.193540    ,  6.1487537E-03
  0.7500000,       2.237211    ,  6.1487611E-03
  0.7500000,       2.281771    ,  6.1487686E-03
  0.7500000,       2.327239    ,  6.1487760E-03
  0.7500000,       2.373633    ,  6.1487835E-03
  0.7500000,       2.420972    ,  6.1487909E-03
  0.7500000,       2.469276    ,  6.1487984E-03
  0.7500000,       2.518564    ,  6.1488054E-03
  0.7500000,       2.568856    ,  6.1488124E-03
  0.7500000,       2.620172    ,  6.1488198E-03
  0.7500000,       2.672534    ,  6.1488263E-03
  0.7500000,       2.725963    ,  6.1488329E-03
  0.7500000,       2.780480    ,  6.1488394E-03
  0.7500000,       2.836108    ,  6.1488459E-03
  0.7500000,       2.892870    ,  6.1488524E-03
  0.7500000,       2.950787    ,  6.1488585E-03
  0.7500000,       3.009885    ,  6.1488645E-03
  0.7500000,       3.070187    ,  6.1488701E-03
  0.7500000,       3.131717    ,  6.1488757E-03
  0.7500000,       3.194501    ,  6.1488808E-03
  0.7500000,       3.258564    ,  6.1488859E-03
  0.7500000,       3.323931    ,  6.1488906E-03
  0.7500000,       3.390631    ,  6.1488952E-03
  0.7500000,       3.458690    ,  6.1488999E-03
  0.7500000,       3.528135    ,  6.1489046E-03
  0.7500000,       3.598995    ,  6.1489083E-03
  0.7500000,       3.671299    ,  6.1489125E-03
  0.7500000,       3.745075    ,  6.1489157E-03
  0.7500000,       3.820355    ,  6.1489195E-03
  0.7500000,       3.897168    ,  6.1489232E-03
  0.7500000,       3.975547    ,  6.1489260E-03
  0.7500000,       4.055521    ,  6.1489288E-03
  0.7500000,       4.137126    ,  6.1489316E-03
  0.7500000,       4.220393    ,  6.1489334E-03
  0.7500000,       4.305356    ,  6.1489362E-03
  0.7500000,       4.392050    ,  6.1489381E-03
  0.7500000,       4.480511    ,  6.1489400E-03
  0.7500000,       4.570774    ,  6.1489409E-03
  0.7500000,       4.662875    ,  6.1489418E-03
  0.7500000,       4.756853    ,  6.1489427E-03
  0.7500000,       4.852746    ,  6.1489437E-03
  0.7500000,       4.950592    ,  6.1489437E-03
